Date Combined,Date/Time Combined,Unnamed: 0,Unnamed: 0.1,Location,Date Published,Total Cases,Total Deaths,Pct Cases Black/AA,Pct Deaths Black/AA,Date Run,Status code,Count Cases Black/AA,Count Deaths Black/AA,Pct Includes Unknown Race,Pct Includes Hispanic Black,Count Cases Known Race,Count Deaths Known Race,Black/AA Population,Pct Black/AA Population,Date/Time Run,Date Run.1,Date/Time Run.1
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,8178,,Alabama,2020-11-26,201755.0,3240.0,30.81,36.95,2020-11-26,Success!,43765.0,1148.0,False,False,142050.0,3107.0,1293186.0,26.58,2020/11/26 19:32:53America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,1567,,Alabama,2020-08-01,86780.0,1553.0,42.78,43.12,2020-08-01,Success!,24255.0,646.0,False,False,56698.0,1498.0,1293186.0,26.58,,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,4582,,Alabama,2020-09-23,132452.0,2335.0,37.34,40.9,2020-09-23,Success!,33100.0,921.0,False,False,88654.0,2252.0,1293186.0,26.58,2020/09/23 20:17:32America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,2958,,Alabama,2020-08-25,110954.0,1959.0,41.38,42.24,2020-08-25,Success!,29832.0,797.0,False,False,72086.0,1887.0,1293186.0,26.58,2020/08/25 23:28:35America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,627,,Alabama,,,,,,2020-07-11,An error occurred. ... Exception('Your request has timed out.\n(Error Code: 504)'),,,False,False,,,1293186.0,26.58,,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,177,,Alabama,2020-06-29,36682.0,905.0,47.78,47.49,2020-06-29,Success!,13740.0,417,False,False,,,,,,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,7076,,Alabama,2020-11-07,171773.0,2864.0,32.75,38.2,2020-11-07,Success!,39223.0,1057.0,False,False,119776.0,2767.0,1293186.0,26.58,2020/11/07 23:46:41America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,5510,,Alabama,2020-10-10,144901.0,2508.0,35.5,40.44,2020-10-10,Success!,35070.0,981.0,False,False,98791.0,2426.0,1293186.0,26.58,2020/10/10 20:57:17America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,6670,,Alabama,2020-10-31,164295.0,2761.0,33.47,38.98,2020-10-31,Success!,38205.0,1044.0,False,False,114134.0,2678.0,1293186.0,26.58,2020/10/31 23:38:11America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,879,,Alabama,2020-07-17,62111.0,1232.0,44.0,45.01,2020-07-17,Success!,19053.0,532,False,False,43301.0,1182.0,1293186.0,26.58,,,
